CodigoRadioCensal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Total
820842819,82,46,28,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
820842820,159,87,54,36,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,344
820842821,137,70,28,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,267
820842822,130,92,27,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272
820842823,127,50,25,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
820842824,75,54,24,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
820842825,210,80,51,13,7,1,2,0,0,1,0,0,1,0,0,0,0,0,0,366
820842826,154,87,36,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,305
820842827,103,54,15,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
820842828,151,61,42,18,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,276
820842829,176,78,22,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,298
820842830,86,64,22,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
820842831,120,53,24,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,225
820842832,109,43,20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
820842833,126,89,23,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,270
820842834,125,65,19,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,225
820842901,201,88,23,18,5,2,0,1,1,0,0,0,0,1,0,0,0,0,0,340
820842902,127,70,28,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
820842903,95,74,29,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226
820842904,103,38,15,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
820842905,98,59,22,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
820842906,170,64,36,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290
820842907,100,48,10,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
820842908,75,39,26,18,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,168
820842909,88,42,14,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,152
820842910,127,56,25,10,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,225
820842911,81,39,21,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
820842912,94,51,22,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185
820842913,192,96,51,38,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,390
820842914,171,107,46,30,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,370
820842915,162,82,31,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301
820842916,122,61,19,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
820842917,179,93,39,21,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,343
820842918,113,80,27,31,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,262
820842919,117,93,30,35,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,287
820842920,123,72,26,20,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,252
820842921,104,43,33,19,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,212
820842922,121,68,27,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,243
820842923,162,81,40,27,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,319
820842924,92,69,48,34,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,265
820842925,121,79,25,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,244
820842926,91,63,26,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207
820842927,204,78,18,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
820842928,116,70,52,41,7,6,2,0,0,1,0,0,0,0,0,0,0,0,0,295
820842929,103,49,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
820842930,92,61,19,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
820842931,144,95,40,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
820842932,90,52,18,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,171
820842933,74,55,22,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,169
820842934,92,42,13,8,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,161
820842935,136,51,11,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,215
820842936,132,64,23,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,233
820842937,88,42,21,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,163
820842938,158,81,28,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,284
820842939,167,59,30,16,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,279
820842940,150,71,27,28,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,292
820842941,128,52,21,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,218
820842942,89,42,22,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,170
820842943,89,46,16,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
820842944,71,54,31,16,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,177
820842945,77,38,30,30,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185
820842946,103,54,27,19,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,209
820843001,60,80,62,40,30,6,2,0,0,0,0,0,0,0,0,0,0,0,0,280
820843002,46,56,53,53,24,6,2,0,0,1,0,0,0,0,0,0,0,0,0,241
820843003,46,58,66,65,32,7,0,1,1,0,0,0,0,0,0,0,0,0,0,276
820843004,40,62,42,35,33,5,4,0,0,0,0,0,0,0,0,0,0,0,0,221
820843005,51,66,33,45,29,4,1,2,0,0,0,0,0,0,0,0,0,0,0,231
820843006,55,59,58,57,46,11,5,1,1,0,0,0,0,0,0,0,0,0,0,293
820843007,60,57,47,70,31,6,8,4,1,0,1,0,0,0,0,0,0,0,0,285
820843008,63,89,70,55,29,8,2,2,2,0,0,0,0,0,1,0,0,0,0,321
820843009,50,59,36,42,35,6,0,1,0,1,0,0,0,0,0,0,0,0,0,230
820843010,71,92,68,50,25,9,4,2,1,0,0,0,0,0,0,0,0,0,0,322
820843011,59,64,49,33,27,4,2,2,0,0,0,0,0,0,0,0,0,0,0,240
820843012,72,75,71,57,34,8,3,2,1,2,0,0,0,0,0,0,0,0,0,325
820843013,59,67,54,55,25,8,2,2,0,0,0,0,0,0,0,0,0,0,0,272
820843014,35,61,41,37,18,4,6,2,1,0,0,0,0,0,0,0,0,0,0,205
820843015,41,78,66,52,41,7,2,1,1,1,1,0,0,0,0,0,0,0,0,291
820843016,39,60,47,35,24,8,2,0,1,0,0,0,0,0,0,0,0,0,0,216
820843017,29,29,36,33,22,7,7,1,0,0,0,0,0,1,2,0,0,0,0,167
820843018,67,77,76,84,58,15,9,5,2,1,0,0,0,0,1,0,0,0,0,395
820843019,46,35,47,36,13,6,2,1,1,0,0,0,0,0,0,0,0,0,0,187
820843020,65,61,53,65,44,15,6,2,1,0,1,1,0,0,0,0,0,0,0,314
820843101,53,42,42,36,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,193
820843102,85,94,44,60,18,7,0,0,1,0,0,0,0,0,0,0,0,0,0,309
820843103,80,79,44,50,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,272
820843104,79,91,66,54,17,10,2,3,0,0,0,0,0,0,0,0,0,0,0,322
820843105,34,44,30,35,15,6,1,1,1,0,0,0,0,0,0,0,0,0,0,167
820843106,76,95,57,49,15,5,1,0,0,1,0,1,0,0,0,0,0,0,0,300
820843107,56,66,25,28,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,190
820843108,75,88,65,55,27,12,1,4,0,0,0,0,0,0,0,0,0,0,0,327
820843109,65,53,39,41,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,216
820843110,70,84,60,66,24,5,1,1,0,2,0,0,0,0,0,0,0,0,0,313
820843111,87,73,62,61,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,306
820843112,101,85,65,46,32,13,7,0,3,0,0,0,0,0,0,0,0,0,0,352
820843113,86,88,62,64,30,9,2,2,1,0,0,0,0,0,0,0,0,0,0,344
820843114,76,84,43,46,21,5,1,2,0,0,0,0,0,0,0,0,0,0,0,278
820843115,90,63,41,41,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,256
820843116,96,105,80,66,41,12,2,6,0,0,0,0,0,0,0,0,0,0,0,408
820843117,95,81,68,49,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,311
820843118,91,78,61,37,14,6,3,1,0,1,0,0,0,0,0,0,0,0,0,292
820843119,104,114,66,34,12,6,1,1,1,0,0,0,0,0,0,0,0,0,0,339
820843120,64,71,45,42,18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,246
820843121,77,85,58,48,23,7,3,4,1,0,0,0,0,0,0,0,0,0,0,306
820843122,52,62,40,39,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,212
820843201,40,53,40,25,14,7,0,1,1,0,0,0,0,0,0,0,0,0,0,181
820843202,82,82,83,61,33,7,2,2,0,0,0,0,0,0,0,0,0,0,0,352
820843203,93,105,81,50,23,11,1,1,0,0,1,0,0,0,0,0,0,0,0,366
820843204,78,97,75,58,32,4,3,2,1,0,0,0,0,0,0,0,0,0,0,350
820843205,81,78,83,58,25,8,4,0,1,0,0,0,0,0,0,0,0,0,0,338
820843206,39,45,33,42,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,176
820843207,70,85,55,81,55,15,9,1,4,2,0,0,0,0,0,0,0,0,0,377
820843208,43,44,43,35,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,201
820843209,57,69,69,58,31,7,0,1,0,0,0,0,0,0,0,0,0,0,0,292
820843210,73,54,80,82,55,18,10,3,0,0,0,0,0,0,0,0,0,0,0,375
820843211,68,96,75,47,26,8,5,3,1,0,0,0,0,0,0,0,0,0,0,329
820843212,26,38,59,34,26,10,5,1,1,1,0,0,0,0,1,0,0,0,0,202
820843213,44,60,41,45,22,3,2,2,0,0,0,0,0,0,0,0,0,0,0,219
820843214,71,62,50,47,42,11,2,2,1,1,0,0,0,0,0,0,0,0,0,289
820843215,94,88,47,60,49,10,6,1,1,0,2,0,0,0,0,0,0,0,0,358
820843216,71,67,45,46,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,252
820843217,30,35,46,51,27,6,4,4,2,1,0,0,0,0,0,0,0,0,0,206
820843218,56,46,49,34,22,7,0,1,0,0,1,0,1,0,0,0,0,0,0,217
820843219,35,44,51,35,33,11,4,3,0,1,1,0,0,1,0,0,0,0,0,219
820843220,35,37,33,39,29,8,1,3,0,0,0,0,0,0,0,0,0,0,0,185
820843221,28,40,34,60,20,10,2,1,1,0,0,0,0,0,0,0,0,0,0,196
820843222,32,29,54,47,30,8,4,1,0,0,0,0,0,0,0,0,0,0,0,205
820843223,48,44,49,52,26,5,2,1,0,1,0,0,0,0,0,0,0,0,0,228
820843301,37,39,47,50,29,4,2,3,1,0,0,0,0,0,0,0,0,0,0,212
820843302,80,69,79,66,32,12,5,3,0,1,0,0,0,0,0,0,0,0,0,347
820843303,47,49,64,46,33,4,2,2,2,0,0,0,0,0,0,0,0,0,0,249
820843304,63,78,62,67,36,5,5,1,0,0,0,0,0,0,0,0,0,0,0,317
820843305,59,82,47,47,24,4,5,2,0,0,0,0,0,0,0,0,0,0,0,270
820843306,80,101,74,68,46,8,5,4,0,1,0,0,0,0,0,0,0,0,0,387
820843307,81,82,74,57,39,8,2,3,0,1,0,0,0,0,0,0,0,0,0,347
820843308,57,81,47,41,22,9,3,1,0,0,0,0,0,0,0,0,0,0,0,261
820843309,32,36,37,44,23,8,1,1,0,0,0,0,0,0,0,0,0,0,0,182
820843310,74,42,37,38,16,6,1,0,1,0,0,0,0,0,0,0,0,0,0,215
820843311,69,74,92,89,60,19,10,1,1,0,1,0,0,0,1,0,0,0,0,417
820843312,50,51,37,41,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,199
820843313,74,77,48,57,22,4,1,2,1,1,0,0,0,0,0,0,0,0,0,287
820843314,118,77,79,69,38,8,10,3,1,2,0,0,0,0,0,0,0,0,0,405
820843315,33,35,25,19,18,6,3,2,1,0,0,0,0,0,0,0,0,0,0,142
820843316,50,53,47,34,17,9,0,2,3,1,0,0,0,0,0,0,0,0,0,216
820843317,25,26,52,43,42,5,3,2,0,0,0,0,0,1,0,0,0,0,0,199
820843318,50,60,42,41,23,13,4,1,0,1,0,0,0,0,0,0,0,0,0,235
820843319,73,67,68,72,32,6,6,1,1,0,0,0,0,0,0,0,0,0,0,326
820843320,54,64,43,43,52,13,4,3,3,1,1,0,0,0,0,0,0,0,0,281
820843321,37,56,39,37,40,7,5,4,3,0,0,0,0,0,0,0,0,0,0,228
820843322,39,47,37,38,28,4,6,1,1,0,0,0,0,1,0,0,0,0,0,202
820843323,35,64,50,53,42,6,2,0,0,0,0,0,0,0,0,0,0,0,0,252
820843324,39,39,40,51,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,200
820843325,32,49,42,38,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,187
820843326,42,54,43,32,22,7,1,2,0,0,0,0,0,0,0,0,0,0,0,203
820843327,40,33,45,37,32,6,3,0,0,0,0,0,0,0,0,0,0,0,0,196
820843328,49,34,37,52,29,9,2,1,0,1,0,0,0,0,0,0,0,0,0,214
820843329,82,30,25,35,18,6,4,2,0,1,0,0,0,0,0,0,0,0,0,203
820843330,63,53,47,41,41,9,8,3,0,1,0,0,0,0,0,0,0,0,0,266
820843331,20,35,34,32,23,5,4,2,1,0,1,1,0,0,0,0,0,0,0,158
820843332,50,47,56,36,51,8,4,2,2,2,0,0,0,0,0,0,0,0,0,258
820843333,63,74,76,62,32,10,5,6,0,0,1,0,0,0,0,0,0,0,0,329
820843334,31,54,57,65,39,11,6,3,1,2,0,0,1,0,0,0,0,0,0,270
820843335,59,60,75,57,46,7,4,1,2,0,0,0,0,0,0,0,0,0,0,311
820843336,65,35,34,55,28,4,4,2,0,0,0,1,0,1,0,0,0,0,0,229
820843337,68,41,35,43,21,7,6,2,0,0,0,0,0,0,0,0,0,0,0,223
820843401,63,31,59,45,22,4,6,1,0,0,0,0,0,0,0,0,0,0,0,231
820843402,41,51,42,56,38,9,2,2,1,1,0,1,0,0,0,0,0,0,0,244
820843403,33,65,44,31,26,3,1,1,0,0,0,0,0,0,0,0,0,0,0,204
820843404,38,53,47,46,34,8,3,2,1,0,0,0,0,0,0,0,0,0,0,232
820843405,64,86,36,44,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,245
820843406,69,57,40,33,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,215
820843407,127,102,47,30,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,319
820843408,72,60,39,38,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,216
820843409,89,49,49,36,10,4,0,1,1,0,0,0,0,0,0,0,0,0,0,239
820843410,82,43,37,25,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,199
820843411,63,65,42,38,16,7,0,3,1,0,0,0,0,0,0,0,0,0,0,235
820843412,112,85,45,35,17,1,1,0,1,1,0,0,0,0,0,0,0,0,0,298
820843413,44,56,41,37,17,8,1,1,0,1,0,0,0,0,0,0,0,0,0,206
820843414,83,95,62,52,30,18,5,0,1,2,0,0,0,0,0,0,0,0,0,348
820843415,79,71,70,53,35,16,7,1,3,0,0,0,0,0,0,0,0,0,0,335
820843416,30,60,67,86,78,25,12,5,5,1,0,1,0,0,0,0,0,0,0,370
820843417,31,49,55,48,40,20,7,7,0,0,0,0,0,0,0,0,0,0,0,257
820843418,67,55,35,33,13,4,3,2,1,0,0,0,0,0,0,1,0,0,0,214
820843419,42,58,45,53,43,3,6,1,3,1,0,0,0,0,0,0,0,0,0,255
820843420,42,44,31,39,31,8,2,2,2,0,0,0,1,0,0,0,0,0,0,202
820843421,43,51,73,73,74,9,3,4,5,2,0,1,0,0,0,0,0,0,0,338
820843422,48,50,33,29,10,5,3,3,0,0,0,0,0,0,0,0,0,0,0,181
820843423,49,61,31,28,15,4,1,2,0,0,0,0,0,0,0,0,0,0,0,191
820843424,46,50,41,43,15,9,1,1,0,0,0,0,0,1,0,0,0,0,0,207
820843425,62,65,25,16,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,179
820843426,88,70,46,26,23,3,5,3,0,1,0,0,0,0,0,0,0,0,0,265
820843427,45,59,27,39,14,7,2,0,1,0,0,0,0,0,0,0,0,0,0,194
820843501,86,92,53,48,51,8,4,4,1,1,1,0,0,0,0,1,0,0,0,350
820843502,51,50,35,31,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,188
820843503,81,83,52,52,19,7,4,0,0,1,0,0,0,0,0,0,0,0,0,299
820843504,83,109,66,65,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,358
820843505,90,69,63,33,18,6,0,1,0,0,0,0,0,0,0,0,0,0,0,280
820843506,97,85,65,55,19,6,5,1,0,0,0,0,0,0,0,0,0,0,0,333
820843507,49,55,45,38,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,204
820843508,54,74,40,42,33,4,5,1,1,0,0,0,0,0,0,0,0,0,0,254
820843509,55,56,43,45,19,2,3,0,1,0,0,0,0,0,0,0,0,0,0,224
820843510,37,43,59,54,51,10,4,2,1,1,0,0,0,0,0,0,0,0,0,262
820843511,60,64,51,47,41,8,4,2,0,0,0,0,0,0,0,0,0,0,0,277
820843512,52,56,57,58,46,7,2,1,1,2,0,1,0,0,0,0,0,0,0,283
820843513,81,74,49,54,30,10,5,3,1,0,0,0,0,0,0,0,0,0,0,307
820843514,33,50,52,49,31,4,2,0,1,0,0,0,0,0,1,0,0,0,0,223
820843515,35,64,42,42,29,4,3,5,0,1,1,0,0,0,0,0,0,0,0,226
820843516,26,40,48,51,41,5,2,3,2,0,0,0,0,0,0,0,0,0,0,218
820843517,36,68,67,63,59,14,1,0,1,1,0,0,0,0,0,0,0,0,0,310
820843518,63,49,49,41,21,4,3,1,0,0,0,0,0,0,0,0,0,0,0,231
820843519,52,43,38,50,32,3,3,1,0,0,1,0,1,0,0,0,0,0,0,224
820843520,73,67,61,70,51,8,3,3,0,1,0,0,0,0,0,0,0,0,0,337
820843521,31,41,56,26,24,2,1,0,3,0,0,0,0,0,0,0,0,0,0,184
820843522,71,67,48,46,20,16,3,3,2,0,0,0,0,0,0,0,0,0,0,276
820843523,49,26,30,29,18,3,1,0,1,1,0,0,0,0,0,0,0,0,0,158
820843524,34,53,55,64,71,10,4,1,0,0,0,0,0,0,0,0,0,0,0,292
820843601,94,89,42,37,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,275
820843602,89,95,53,45,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,297
820843603,47,71,49,38,19,3,2,1,1,0,0,0,0,0,0,0,0,0,0,231
820843604,107,103,54,51,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,330
820843605,50,53,27,32,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,173
820843606,88,65,28,27,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,217
820843607,55,57,33,22,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176
820843608,49,56,32,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172
820843609,98,108,60,46,21,2,2,0,1,0,0,0,0,0,0,0,0,0,0,338
820843610,60,69,34,21,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,197
820843611,42,54,22,27,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,159
820843612,207,211,117,108,39,15,1,1,0,0,0,0,0,0,0,0,0,0,0,699
820843613,53,48,45,28,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,190
820843614,88,58,59,26,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,256
820843615,50,76,66,43,20,5,1,3,0,0,0,0,0,0,0,0,0,0,0,264
820843616,96,104,71,51,46,13,4,1,2,0,1,0,0,0,0,0,0,0,0,389
820843617,47,51,43,28,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,183
820843618,58,58,47,38,22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,227
820843619,133,72,38,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
820843620,58,46,39,28,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,180
820843621,77,55,39,31,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,210
820843622,59,46,41,25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,177
820843623,69,56,22,31,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,191
820843624,52,39,38,29,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,170
820843701,83,49,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
820843702,151,82,28,46,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,324
820843703,182,102,42,29,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,367
820843704,97,52,21,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,188
820843705,110,50,38,14,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,222
820843706,129,78,28,26,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,267
820843707,180,76,44,18,7,3,1,2,0,0,0,1,0,0,0,0,0,0,0,332
820843708,92,65,28,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
820843709,206,85,32,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352
820843710,125,71,31,23,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,258
820843711,165,96,38,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
820843712,79,52,29,30,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201
820843713,68,55,28,13,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,180
820843714,68,55,32,26,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,195
820843715,196,103,41,17,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,371
820843716,98,70,19,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,204
820843717,103,57,16,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,194
820843718,101,77,19,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
820843719,116,95,40,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
820843720,126,69,31,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,249
820843721,128,62,22,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222
820843722,111,88,36,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261
820843723,86,43,20,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161
820843724,98,65,24,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204
820843725,79,62,18,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169
820843726,82,41,13,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
820843727,61,61,20,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168
820843728,88,58,37,26,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,217
820843729,82,58,20,20,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,194
820843730,96,33,20,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162
820843801,75,50,18,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,163
820843802,107,70,30,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
820843803,43,65,31,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161
820843804,104,70,41,16,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,237
820843805,135,81,45,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,295
820843806,91,63,30,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219
820843807,110,68,57,33,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,286
820843808,69,72,45,16,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,217
820843809,67,52,21,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
820843810,120,113,65,49,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,368
820843811,136,97,59,42,37,5,3,1,2,0,0,0,0,0,0,0,0,0,0,382
820843812,96,79,44,36,21,8,3,0,0,1,0,0,0,0,0,0,0,0,0,288
820843813,73,67,60,43,23,6,6,0,0,0,0,0,0,0,0,0,0,0,0,278
820843814,135,92,66,45,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,354
820843815,70,73,44,23,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224
820843816,150,71,28,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,267
820843817,129,71,31,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
820843818,128,85,40,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,278
820843819,87,73,36,19,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224
820843820,67,55,32,34,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195
820843821,74,79,32,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,218
820843822,90,52,24,13,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,182
820843823,67,48,23,16,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,168
820843824,44,35,26,21,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,133
820843901,116,80,39,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
820843902,124,100,32,33,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,297
820843903,147,110,39,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
820843904,136,94,57,29,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,334
820843905,173,80,40,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322
820843906,120,70,19,18,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,236
820843907,110,63,24,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
820843908,121,58,24,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,222
820843909,119,77,33,19,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,254
820843910,104,71,40,27,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,255
820843911,94,77,38,34,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,256
820843912,75,49,44,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,196
820843913,59,54,27,26,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,181
820843914,121,104,47,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299
820843915,130,86,37,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289
820843916,111,66,32,19,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241
820843917,107,78,53,38,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,284
820843918,150,133,51,44,15,3,3,0,0,0,1,0,0,0,0,0,0,0,0,400
820843919,114,67,42,34,8,2,3,0,1,0,0,0,0,0,0,0,0,0,0,271
820843920,93,72,37,38,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,249
820843921,63,40,20,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
820843922,118,73,53,26,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,283
820843923,113,83,52,28,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,286
820843924,149,69,35,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270
